time/s	Ewe/V	<I>/mA	cycle number
5.266023866969044E+002	-6.0879964E-002	-6.801174633394721E-004	2.000000000000000E+000
5.272689866800647E+002	-6.4226046E-002	-7.237807007521501E-004	2.000000000000000E+000
5.279356866632224E+002	-6.7553356E-002	-7.607419838198031E-004	2.000000000000000E+000
5.286023866463802E+002	-7.0851222E-002	-7.478360213002062E-004	2.000000000000000E+000
5.292689866295405E+002	-7.4250408E-002	-7.703829834815965E-004	2.000000000000000E+000
5.299355866127007E+002	-7.7545375E-002	-8.158065871594084E-004	2.000000000000000E+000
5.306021865958610E+002	-8.0873229E-002	-7.998270854257510E-004	2.000000000000000E+000
5.312687865790213E+002	-8.4230319E-002	-8.557172694140559E-004	2.000000000000000E+000
5.319353865621815E+002	-8.7558694E-002	-8.462590897941880E-004	2.000000000000000E+000
5.326020865453393E+002	-9.0873376E-002	-8.688036313135097E-004	2.000000000000000E+000
5.332687865284970E+002	-9.4198875E-002	-8.836655059456279E-004	2.000000000000000E+000
5.339353865116573E+002	-9.7547293E-002	-8.967539882876767E-004	2.000000000000000E+000
5.346019864948175E+002	-1.0086749E-001	-9.104544389825636E-004	2.000000000000000E+000
5.352685864779778E+002	-1.0417935E-001	-9.256628842271609E-004	2.000000000000000E+000
5.359684864602968E+002	-1.0774080E-001	-8.886832148548435E-004	2.000000000000000E+000
5.366684864426134E+002	-1.1122644E-001	-9.479584229668114E-004	2.000000000000000E+000
5.373351864257711E+002	-1.1452863E-001	-9.620846008263056E-004	2.000000000000000E+000
5.380017864089314E+002	-1.1790263E-001	-9.719641319645353E-004	2.000000000000000E+000
5.386683863920916E+002	-1.2122983E-001	-9.846315920855793E-004	2.000000000000000E+000
5.393349863752519E+002	-1.2454586E-001	-9.994785383806437E-004	2.000000000000000E+000
5.400015863584122E+002	-1.2787226E-001	-1.007682887889568E-003	2.000000000000000E+000
5.406681863415724E+002	-1.3125670E-001	-1.019344993977303E-003	2.000000000000000E+000
5.413348863247302E+002	-1.3453774E-001	-1.026922700435126E-003	2.000000000000000E+000
5.420015863078879E+002	-1.3788548E-001	-1.036745813089501E-003	2.000000000000000E+000
5.426681862910482E+002	-1.4122514E-001	-1.048681784907987E-003	2.000000000000000E+000
5.433347862742085E+002	-1.4456202E-001	-1.058763472390471E-003	2.000000000000000E+000
5.440013862573687E+002	-1.4791682E-001	-1.069052168707103E-003	2.000000000000000E+000
5.446679862405290E+002	-1.5125689E-001	-1.078427425328222E-003	2.000000000000000E+000
5.453345862236893E+002	-1.5457471E-001	-1.086249992083326E-003	2.000000000000000E+000
5.460012862068470E+002	-1.5785396E-001	-9.933822686658336E-004	2.000000000000000E+000
5.466678861900073E+002	-1.6121213E-001	-1.102428098019102E-003	2.000000000000000E+000
5.473345861731650E+002	-1.6455908E-001	-1.112965518823632E-003	2.000000000000000E+000
5.480011861563253E+002	-1.6787528E-001	-1.128891361963809E-003	2.000000000000000E+000
5.486677861394855E+002	-1.7118388E-001	-1.137015996774427E-003	2.000000000000000E+000
5.493343861226458E+002	-1.7449297E-001	-1.144592520718413E-003	2.000000000000000E+000
5.500009861058061E+002	-1.7785238E-001	-1.155185470895079E-003	2.000000000000000E+000
5.506675860889663E+002	-1.8119910E-001	-1.160935609178158E-003	2.000000000000000E+000
5.513342860721241E+002	-1.8451792E-001	-1.171984981401912E-003	2.000000000000000E+000
5.520675860535994E+002	-1.8815112E-001	-1.152989025028715E-003	2.000000000000000E+000
5.528008860350747E+002	-1.9185415E-001	-1.192212814546332E-003	2.000000000000000E+000
5.534674860182349E+002	-1.9515164E-001	-1.201639725219063E-003	2.000000000000000E+000
5.541341860013927E+002	-1.9850412E-001	-1.208780687232876E-003	2.000000000000000E+000
5.548007859845529E+002	-2.0182231E-001	-1.219697799736328E-003	2.000000000000000E+000
5.554673859677132E+002	-2.0518576E-001	-1.229985744494450E-003	2.000000000000000E+000
5.561339859508735E+002	-2.0851025E-001	-1.241062260736569E-003	2.000000000000000E+000
5.568005859340337E+002	-2.1188104E-001	-1.249575682141939E-003	2.000000000000000E+000
5.574671859171940E+002	-2.1517703E-001	-1.258413095432133E-003	2.000000000000000E+000
5.581338859003517E+002	-2.1852110E-001	-1.265838321311510E-003	2.000000000000000E+000
5.588005858835095E+002	-2.2185394E-001	-1.273546372338946E-003	2.000000000000000E+000
5.594671858666698E+002	-2.2519705E-001	-1.282179577494446E-003	2.000000000000000E+000
5.601337858498300E+002	-2.2852530E-001	-1.292399695963849E-003	2.000000000000000E+000
5.608003858329903E+002	-2.3182970E-001	-1.303306274263012E-003	2.000000000000000E+000
5.614669858161506E+002	-2.3516506E-001	-1.309912083311959E-003	2.000000000000000E+000
5.621335857993108E+002	-2.3853996E-001	-1.317661804660381E-003	2.000000000000000E+000
5.628669857807836E+002	-2.4218115E-001	-1.247455167593881E-003	2.000000000000000E+000
5.636001857622614E+002	-2.4586730E-001	-1.263977390985552E-003	2.000000000000000E+000
5.642667857454217E+002	-2.4919015E-001	-1.345102414823919E-003	2.000000000000000E+000
5.650667857252120E+002	-2.5316492E-001	-1.259450563302835E-003	2.000000000000000E+000
5.659334857033173E+002	-2.5752139E-001	-1.179073089944433E-003	2.000000000000000E+000
5.667333856831101E+002	-2.6152298E-001	-1.378572127177995E-003	2.000000000000000E+000
5.673999856662704E+002	-2.6485932E-001	-1.385263389129320E-003	2.000000000000000E+000
5.680665856494306E+002	-2.6820707E-001	-1.386519879394422E-003	2.000000000000000E+000
5.687331856325909E+002	-2.7151781E-001	-1.383802956543651E-003	2.000000000000000E+000
5.693998856157486E+002	-2.7484164E-001	-1.411801787264467E-003	2.000000000000000E+000
5.700664855989089E+002	-2.7823484E-001	-1.411748829788924E-003	2.000000000000000E+000
5.707331855820667E+002	-2.8150356E-001	-1.417923919907502E-003	2.000000000000000E+000
5.713997855652269E+002	-2.8485829E-001	-1.429134161466144E-003	2.000000000000000E+000
5.720663855483872E+002	-2.8817326E-001	-1.425302168383626E-003	2.000000000000000E+000
5.727329855315475E+002	-2.9154551E-001	-1.439549568418685E-003	2.000000000000000E+000
5.733995855147077E+002	-2.9482210E-001	-1.351536116751376E-003	2.000000000000000E+000
5.740661854978680E+002	-2.9823354E-001	-1.457803739406582E-003	2.000000000000000E+000
5.747328854810257E+002	-3.0154189E-001	-1.457781652224419E-003	2.000000000000000E+000
5.753995854641835E+002	-3.0491760E-001	-1.458714017011232E-003	2.000000000000000E+000
5.760661854473437E+002	-3.0818307E-001	-1.468514652782240E-003	2.000000000000000E+000
5.767327854305040E+002	-3.1156847E-001	-1.471604255860522E-003	2.000000000000000E+000
5.773993854136643E+002	-3.1485006E-001	-1.476101373229887E-003	2.000000000000000E+000
5.780659853968245E+002	-3.1821930E-001	-1.441387998523471E-003	2.000000000000000E+000
5.787325853799848E+002	-3.2153982E-001	-1.486979419360226E-003	2.000000000000000E+000
5.794326853622988E+002	-3.2499486E-001	-1.457864266776458E-003	2.000000000000000E+000
5.802658853412504E+002	-3.2916629E-001	-1.314645969855910E-003	2.000000000000000E+000
5.809991853227257E+002	-3.3285123E-001	-1.498466795563159E-003	2.000000000000000E+000
5.816657853058859E+002	-3.3617195E-001	-1.513759919295227E-003	2.000000000000000E+000
5.823323852890462E+002	-3.3951548E-001	-1.516656414787376E-003	2.000000000000000E+000
5.829989852722065E+002	-3.4286448E-001	-1.526690767590873E-003	2.000000000000000E+000
5.836656852553642E+002	-3.4623405E-001	-1.531593303462121E-003	2.000000000000000E+000
5.843323852385220E+002	-3.4955201E-001	-1.533757770123155E-003	2.000000000000000E+000
5.849989852216822E+002	-3.5284963E-001	-1.540258429623655E-003	2.000000000000000E+000
5.856655852048425E+002	-3.5623708E-001	-1.542856770469773E-003	2.000000000000000E+000
5.863321851880028E+002	-3.5950083E-001	-1.549578577596213E-003	2.000000000000000E+000
5.869987851711630E+002	-3.6289549E-001	-1.550814691141817E-003	2.000000000000000E+000
5.876653851543233E+002	-3.6623341E-001	-1.557417428447864E-003	2.000000000000000E+000
5.883320851374810E+002	-3.6951199E-001	-1.561761453877084E-003	2.000000000000000E+000
5.889986851206413E+002	-3.7283751E-001	-1.563693023612443E-003	2.000000000000000E+000
5.896653851037991E+002	-3.7618682E-001	-1.573031179487666E-003	2.000000000000000E+000
5.903319850869593E+002	-3.7956887E-001	-1.582126436522589E-003	2.000000000000000E+000
5.909985850701196E+002	-3.8290837E-001	-1.581845240097668E-003	2.000000000000000E+000
5.916651850532799E+002	-3.8620213E-001	-1.591183549049156E-003	2.000000000000000E+000
5.923317850364401E+002	-3.8955203E-001	-1.590935723601460E-003	2.000000000000000E+000
5.929983850196004E+002	-3.9288729E-001	-1.592942294547679E-003	2.000000000000000E+000
5.936650850027581E+002	-3.9623526E-001	-1.593770531401688E-003	2.000000000000000E+000
5.943983849842334E+002	-3.9990827E-001	-1.585842304956901E-003	2.000000000000000E+000
5.951316849657087E+002	-4.0357032E-001	-1.610852884442817E-003	2.000000000000000E+000
5.957982849488690E+002	-4.0688902E-001	-1.623428924786854E-003	2.000000000000000E+000
5.964649849320267E+002	-4.1019613E-001	-1.548676253769931E-003	2.000000000000000E+000
5.972314849126633E+002	-4.1404116E-001	-1.557596211988106E-003	2.000000000000000E+000
5.979314848949798E+002	-4.1754490E-001	-1.642310386550695E-003	2.000000000000000E+000
5.985981848781375E+002	-4.2090297E-001	-1.644378067306290E-003	2.000000000000000E+000
5.992647848612978E+002	-4.2421007E-001	-1.654700059059121E-003	2.000000000000000E+000
5.999313848444581E+002	-4.2755553E-001	-1.660716399070769E-003	2.000000000000000E+000
6.005979848276183E+002	-4.3088868E-001	-1.661975418920431E-003	2.000000000000000E+000
6.012645848107786E+002	-4.3421957E-001	-1.668439449527669E-003	2.000000000000000E+000
6.019311847939389E+002	-4.3754587E-001	-1.563451818312014E-003	2.000000000000000E+000
6.025978847770966E+002	-4.4089019E-001	-1.691249601846464E-003	2.000000000000000E+000
6.032645847602544E+002	-4.4417846E-001	-1.688832453260639E-003	2.000000000000000E+000
6.039311847434146E+002	-4.4752026E-001	-1.691915459868592E-003	2.000000000000000E+000
6.045977847265749E+002	-4.5090407E-001	-1.699600652773865E-003	2.000000000000000E+000
6.052643847097352E+002	-4.5421365E-001	-1.701277855575355E-003	2.000000000000000E+000
6.059309846928954E+002	-4.5752409E-001	-1.707457065621604E-003	2.000000000000000E+000
6.065975846760557E+002	-4.6088511E-001	-1.713133525565781E-003	2.000000000000000E+000
6.072642846592134E+002	-4.6422356E-001	-1.720322796260297E-003	2.000000000000000E+000
6.079308846423737E+002	-4.6758211E-001	-1.725289319212384E-003	2.000000000000000E+000
6.085975846255315E+002	-4.7086576E-001	-1.726828094842134E-003	2.000000000000000E+000
6.092641846086917E+002	-4.7422186E-001	-1.736047406014511E-003	2.000000000000000E+000
6.099307845918520E+002	-4.7755930E-001	-1.736886623277561E-003	2.000000000000000E+000
6.105973845750123E+002	-4.8088107E-001	-1.741825404482738E-003	2.000000000000000E+000
6.112639845581725E+002	-4.8422843E-001	-1.741429760941153E-003	2.000000000000000E+000
6.119305845413328E+002	-4.8751363E-001	-1.754764430564361E-003	2.000000000000000E+000
6.125972845244905E+002	-4.9088123E-001	-1.752566146565993E-003	2.000000000000000E+000
6.132639845076483E+002	-4.9418965E-001	-1.761418290401257E-003	2.000000000000000E+000
6.139971844891261E+002	-4.9785137E-001	-1.678112046836037E-003	2.000000000000000E+000
6.147304844706014E+002	-5.0154376E-001	-1.772192211403748E-003	2.000000000000000E+000
6.153971844537591E+002	-5.0485146E-001	-1.776189952850969E-003	2.000000000000000E+000
6.160637844369194E+002	-5.0822693E-001	-1.788587258618402E-003	2.000000000000000E+000
6.167303844200796E+002	-5.1153678E-001	-1.793479157000726E-003	2.000000000000000E+000
6.173969844032399E+002	-5.1483274E-001	-1.799760588507178E-003	2.000000000000000E+000
6.180635843864002E+002	-5.1819730E-001	-1.802520718703963E-003	2.000000000000000E+000
6.187301843695604E+002	-5.2148664E-001	-1.809378093563206E-003	2.000000000000000E+000
6.193968843527182E+002	-5.2485049E-001	-1.817090112068528E-003	2.000000000000000E+000
6.200634843358785E+002	-5.2823222E-001	-1.825354263377481E-003	2.000000000000000E+000
6.207301843190362E+002	-5.3151536E-001	-1.830203465615951E-003	2.000000000000000E+000
6.213967843021965E+002	-5.3485525E-001	-1.838119914046905E-003	2.000000000000000E+000
6.220633842853567E+002	-5.3815234E-001	-1.842656578249433E-003	2.000000000000000E+000
6.227299842685170E+002	-5.4150718E-001	-1.850588945790201E-003	2.000000000000000E+000
6.233965842516773E+002	-5.4484743E-001	-1.855090886005079E-003	2.000000000000000E+000
6.240631842348375E+002	-5.4818934E-001	-1.866313024758981E-003	2.000000000000000E+000
6.247298842179953E+002	-5.5152380E-001	-1.876223699796712E-003	2.000000000000000E+000
6.253965842011530E+002	-5.5486786E-001	-1.770014697642819E-003	2.000000000000000E+000
6.260631841843133E+002	-5.5818850E-001	-1.905271813286750E-003	2.000000000000000E+000
6.267297841674736E+002	-5.6150788E-001	-1.893069705580843E-003	2.000000000000000E+000
6.273963841506338E+002	-5.6484133E-001	-1.901109960456532E-003	2.000000000000000E+000
6.280629841337941E+002	-5.6817681E-001	-1.881325071770155E-003	2.000000000000000E+000
6.287295841169544E+002	-5.7151031E-001	-1.916381913056871E-003	2.000000000000000E+000
6.294962840975859E+002	-5.7536691E-001	-1.846161329553392E-003	2.000000000000000E+000
6.301961840799049E+002	-5.7884955E-001	-1.925576937898433E-003	2.000000000000000E+000
6.308627840630652E+002	-5.8217633E-001	-1.953565098077131E-003	2.000000000000000E+000
6.315294840462229E+002	-5.8551425E-001	-1.975791047530281E-003	2.000000000000000E+000
6.321961840293807E+002	-5.8884668E-001	-1.977430125118841E-003	2.000000000000000E+000
6.328627840125409E+002	-5.9222227E-001	-1.990971882301374E-003	2.000000000000000E+000
6.335293839957012E+002	-5.9553689E-001	-2.002372451851784E-003	2.000000000000000E+000
6.342626839771765E+002	-5.9918350E-001	-1.884124153155323E-003	2.000000000000000E+000
6.349959839586518E+002	-6.0283732E-001	-2.024043554856862E-003	2.000000000000000E+000
6.356625839418120E+002	-6.0619271E-001	-2.032380329004846E-003	2.000000000000000E+000
6.363291839249723E+002	-6.0951501E-001	-2.046089461437590E-003	2.000000000000000E+000
6.369957839081326E+002	-6.1284798E-001	-2.010026689073605E-003	2.000000000000000E+000
6.376623838912928E+002	-6.1616838E-001	-2.071301013970505E-003	2.000000000000000E+000
6.383290838744506E+002	-6.1950123E-001	-2.082173283962863E-003	2.000000000000000E+000
6.389956838576109E+002	-6.2280625E-001	-2.098033900653426E-003	2.000000000000000E+000
6.396623838407686E+002	-6.2616539E-001	-2.116317001312380E-003	2.000000000000000E+000
6.403289838239289E+002	-6.2950540E-001	-2.125907859110314E-003	2.000000000000000E+000
6.409955838070891E+002	-6.3284260E-001	-2.139454710561907E-003	2.000000000000000E+000
6.416621837902494E+002	-6.3620913E-001	-2.155548589196601E-003	2.000000000000000E+000
6.423287837734097E+002	-6.3952976E-001	-2.167224821889351E-003	2.000000000000000E+000
6.429953837565699E+002	-6.4284438E-001	-2.186908413265324E-003	2.000000000000000E+000
6.436620837397277E+002	-6.4622045E-001	-2.199333461548394E-003	2.000000000000000E+000
6.443287837228854E+002	-6.4949208E-001	-2.208448283743798E-003	2.000000000000000E+000
6.449953837060457E+002	-6.5286809E-001	-2.229081657464237E-003	2.000000000000000E+000
6.456619836892060E+002	-6.5620077E-001	-2.249510750306528E-003	2.000000000000000E+000
6.463285836723662E+002	-6.5957069E-001	-2.266170496916450E-003	2.000000000000000E+000
6.469951836555265E+002	-6.6287345E-001	-2.281730122295732E-003	2.000000000000000E+000
6.476617836386868E+002	-6.6619039E-001	-2.300614206246162E-003	2.000000000000000E+000
6.483284836218445E+002	-6.6951424E-001	-2.323476284449635E-003	2.000000000000000E+000
6.489951836050022E+002	-6.7286921E-001	-2.341183394734997E-003	2.000000000000000E+000
6.496617835881625E+002	-6.7625391E-001	-2.366755594874216E-003	2.000000000000000E+000
6.503283835713228E+002	-6.7952788E-001	-2.381626595013543E-003	2.000000000000000E+000
6.509949835544830E+002	-6.8284732E-001	-2.408705857450746E-003	2.000000000000000E+000
6.516615835376433E+002	-6.8618977E-001	-2.447267744490281E-003	2.000000000000000E+000
6.523281835208036E+002	-6.8952662E-001	-2.464509706778945E-003	2.000000000000000E+000
6.529948835039613E+002	-6.9285887E-001	-2.494110809241307E-003	2.000000000000000E+000
6.536614834871216E+002	-6.9618058E-001	-2.456057328575668E-003	2.000000000000000E+000
6.543281834702793E+002	-6.9947821E-001	-2.546365782848524E-003	2.000000000000000E+000
6.549947834534396E+002	-7.0288634E-001	-2.551576848974594E-003	2.000000000000000E+000
6.556613834365999E+002	-7.0618057E-001	-2.577672992293608E-003	2.000000000000000E+000
6.563279834197601E+002	-7.0955056E-001	-2.592726800281844E-003	2.000000000000000E+000
6.569945834029204E+002	-7.1287155E-001	-2.624744602527082E-003	2.000000000000000E+000
6.576611833860807E+002	-7.1618581E-001	-2.649806760698238E-003	2.000000000000000E+000
6.583278833692384E+002	-7.1950740E-001	-2.546941471538861E-003	2.000000000000000E+000
6.589945833523961E+002	-7.2287339E-001	-2.704444142282252E-003	2.000000000000000E+000
6.596611833355564E+002	-7.2623116E-001	-2.738267495098694E-003	2.000000000000000E+000
6.603277833187167E+002	-7.2953194E-001	-2.769882267594507E-003	2.000000000000000E+000
6.609943833018770E+002	-7.3290426E-001	-2.809975553771576E-003	2.000000000000000E+000
6.616609832850372E+002	-7.3616880E-001	-2.841333117612716E-003	2.000000000000000E+000
6.623275832681975E+002	-7.3953712E-001	-2.875516904894362E-003	2.000000000000000E+000
6.629942832513552E+002	-7.4287659E-001	-2.918397842086216E-003	2.000000000000000E+000
6.636942832336717E+002	-7.4639803E-001	-2.846422810004516E-003	2.000000000000000E+000
6.643941832159908E+002	-7.4990261E-001	-3.001311636496647E-003	2.000000000000000E+000
6.650607831991510E+002	-7.5326443E-001	-3.047553568566138E-003	2.000000000000000E+000
6.657273831823113E+002	-7.5660133E-001	-3.087801918960978E-003	2.000000000000000E+000
6.663939831654716E+002	-7.5989509E-001	-3.145051670138028E-003	2.000000000000000E+000
6.670606831486293E+002	-7.6319206E-001	-3.193517046526199E-003	2.000000000000000E+000
6.677273831317871E+002	-7.6649159E-001	-3.251457982654686E-003	2.000000000000000E+000
6.683939831149473E+002	-7.6985067E-001	-3.304759782439416E-003	2.000000000000000E+000
6.690605830981076E+002	-7.7316326E-001	-3.343812674645537E-003	2.000000000000000E+000
6.697271830812679E+002	-7.7649152E-001	-3.429139550695653E-003	2.000000000000000E+000
6.703937830644281E+002	-7.7984756E-001	-3.473651447304257E-003	2.000000000000000E+000
6.710603830475884E+002	-7.8319651E-001	-3.540341876422742E-003	2.000000000000000E+000
6.717270830307461E+002	-7.8657424E-001	-3.609994525395677E-003	2.000000000000000E+000
6.723937830139039E+002	-7.8985631E-001	-3.669819984521497E-003	2.000000000000000E+000
6.730603829970642E+002	-7.9318959E-001	-3.739746961100491E-003	2.000000000000000E+000
6.737269829802244E+002	-7.9652488E-001	-3.817136336142959E-003	2.000000000000000E+000
6.743935829633847E+002	-7.9981643E-001	-3.881972156874171E-003	2.000000000000000E+000
6.750601829465450E+002	-8.0318469E-001	-3.970175908232940E-003	2.000000000000000E+000
6.757267829297052E+002	-8.0654651E-001	-4.056053349251292E-003	2.000000000000000E+000
6.763934829128630E+002	-8.0983680E-001	-4.132820246994299E-003	2.000000000000000E+000
6.770600828960232E+002	-8.1314683E-001	-4.218671013182406E-003	2.000000000000000E+000
6.777267828791810E+002	-8.1650370E-001	-4.302160689740250E-003	2.000000000000000E+000
6.783933828623412E+002	-8.1986582E-001	-4.401715450851856E-003	2.000000000000000E+000
6.790599828455015E+002	-8.2319331E-001	-4.496607524157571E-003	2.000000000000000E+000
6.797265828286618E+002	-8.2654345E-001	-4.597340294035784E-003	2.000000000000000E+000
6.803931828118220E+002	-8.2985973E-001	-4.691065226917521E-003	2.000000000000000E+000
6.810597827949823E+002	-8.3319926E-001	-4.795140139798404E-003	2.000000000000000E+000
6.817264827781401E+002	-8.3651620E-001	-4.904792367443220E-003	2.000000000000000E+000
6.823931827612978E+002	-8.3986640E-001	-5.014149804961746E-003	2.000000000000000E+000
6.830597827444581E+002	-8.4316856E-001	-5.113906875089877E-003	2.000000000000000E+000
6.837263827276183E+002	-8.4652728E-001	-5.236886801007180E-003	2.000000000000000E+000
6.843929827107786E+002	-8.4981924E-001	-5.361258327665569E-003	2.000000000000000E+000
6.850595826939389E+002	-8.5316157E-001	-5.479939795321211E-003	2.000000000000000E+000
6.857261826770991E+002	-8.5652381E-001	-5.610680577459677E-003	2.000000000000000E+000
6.863927826602594E+002	-8.5985631E-001	-5.737241925735534E-003	2.000000000000000E+000
6.870594826434171E+002	-8.6318129E-001	-5.873460846076373E-003	2.000000000000000E+000
6.877261826265749E+002	-8.6650330E-001	-6.016632163396887E-003	2.000000000000000E+000
6.883927826097352E+002	-8.6985230E-001	-6.150562857305503E-003	2.000000000000000E+000
6.890593825928954E+002	-8.7317652E-001	-6.302668389305974E-003	2.000000000000000E+000
6.897259825760557E+002	-8.7648994E-001	-6.447225873463358E-003	2.000000000000000E+000
6.903925825592160E+002	-8.7979913E-001	-6.609192800595090E-003	2.000000000000000E+000
6.910591825423762E+002	-8.8316429E-001	-6.766891741057796E-003	2.000000000000000E+000
6.917258825255340E+002	-8.8646567E-001	-6.921282372475815E-003	2.000000000000000E+000
6.923925825086917E+002	-8.8983762E-001	-7.089183217557096E-003	2.000000000000000E+000
6.930591824918520E+002	-8.9321703E-001	-7.265001195194687E-003	2.000000000000000E+000
6.937257824750122E+002	-8.9651710E-001	-7.428071825544919E-003	2.000000000000000E+000
6.943923824581725E+002	-8.9987576E-001	-7.615459562960239E-003	2.000000000000000E+000
6.950589824413328E+002	-9.0315527E-001	-7.772589444048045E-003	2.000000000000000E+000
6.957255824244930E+002	-9.0651947E-001	-7.969585887517033E-003	2.000000000000000E+000
6.963922824076508E+002	-9.0985888E-001	-8.152492316706140E-003	2.000000000000000E+000
6.970588823908111E+002	-9.1318274E-001	-8.345760153300574E-003	2.000000000000000E+000
6.977255823739688E+002	-9.1652620E-001	-8.545865103202835E-003	2.000000000000000E+000
6.981588823630227E+002	-9.1866535E-001	-8.664591651680709E-003	2.000000000000000E+000
6.982345823611104E+002	-9.1934460E-001	-1.084029115736485E-002	2.000000000000000E+000
6.983013823594229E+002	-9.1899717E-001	-7.632574985218964E-003	2.000000000000000E+000
6.986679823501618E+002	-9.1714895E-001	-6.494971898705716E-003	2.000000000000000E+000
6.993345823333220E+002	-9.1382414E-001	-5.725809007531141E-003	2.000000000000000E+000
7.000011823164823E+002	-9.1050017E-001	-5.208787067514176E-003	2.000000000000000E+000
7.006677822996426E+002	-9.0719372E-001	-4.768636649559600E-003	2.000000000000000E+000
7.013344822828003E+002	-9.0387601E-001	-4.384970471157837E-003	2.000000000000000E+000
7.020011822659581E+002	-9.0056944E-001	-4.057844725152804E-003	2.000000000000000E+000
7.026677822491183E+002	-8.9720964E-001	-3.762826325585102E-003	2.000000000000000E+000
7.033343822322786E+002	-8.9383858E-001	-3.505699060335554E-003	2.000000000000000E+000
7.040009822154389E+002	-8.9051563E-001	-3.241463936786856E-003	2.000000000000000E+000
7.046675821985991E+002	-8.8712639E-001	-3.025739976921727E-003	2.000000000000000E+000
7.053341821817594E+002	-8.8380009E-001	-2.825822476157496E-003	2.000000000000000E+000
7.060008821649171E+002	-8.8047451E-001	-2.634094774934998E-003	2.000000000000000E+000
7.066675821480749E+002	-8.7715870E-001	-2.452231980530080E-003	2.000000000000000E+000
7.073341821312351E+002	-8.7380475E-001	-2.288909954680972E-003	2.000000000000000E+000
7.080007821143954E+002	-8.7050712E-001	-2.135251378420591E-003	2.000000000000000E+000
7.086673820975557E+002	-8.6719602E-001	-1.984752276309681E-003	2.000000000000000E+000
7.093339820807159E+002	-8.6383778E-001	-1.844371736963852E-003	2.000000000000000E+000
7.100005820638762E+002	-8.6047548E-001	-1.709058547720984E-003	2.000000000000000E+000
7.106672820470340E+002	-8.5720670E-001	-1.595072577072198E-003	2.000000000000000E+000
7.113338820301942E+002	-8.5382575E-001	-1.477369011611870E-003	2.000000000000000E+000
7.120005820133520E+002	-8.5050613E-001	-1.356100155930465E-003	2.000000000000000E+000
7.126671819965122E+002	-8.4716058E-001	-1.246906919375819E-003	2.000000000000000E+000
7.133337819796725E+002	-8.4385037E-001	-1.154046547277809E-003	2.000000000000000E+000
7.140003819628328E+002	-8.4049499E-001	-1.158674469229675E-003	2.000000000000000E+000
7.147336819443080E+002	-8.3680785E-001	-1.075970255525203E-003	2.000000000000000E+000
7.154669819257833E+002	-8.3319676E-001	-8.489995467816794E-004	2.000000000000000E+000
7.161335819089436E+002	-8.2983375E-001	-7.638522129668761E-004	2.000000000000000E+000
7.168001818921039E+002	-8.2654285E-001	-6.895416188152570E-004	2.000000000000000E+000
7.174667818752641E+002	-8.2317752E-001	-6.069343042279045E-004	2.000000000000000E+000
7.181334818584219E+002	-8.1985509E-001	-5.388365197912738E-004	2.000000000000000E+000
7.188001818415796E+002	-8.1652558E-001	-4.724737432377137E-004	2.000000000000000E+000
7.194667818247399E+002	-8.1317389E-001	-4.005946933614358E-004	2.000000000000000E+000
7.201333818079002E+002	-8.0985677E-001	-3.410290476216688E-004	2.000000000000000E+000
7.207999817910604E+002	-8.0646819E-001	-2.786660618247520E-004	2.000000000000000E+000
7.214665817742207E+002	-8.0320042E-001	-2.193695517681545E-004	2.000000000000000E+000
7.221331817573810E+002	-7.9987139E-001	-1.647198425339335E-004	2.000000000000000E+000
7.227998817405387E+002	-7.9650533E-001	-1.264916961096132E-004	2.000000000000000E+000
7.234664817236990E+002	-7.9319590E-001	-7.113028708633493E-005	2.000000000000000E+000
7.241664817060155E+002	-7.8969687E-001	-1.106135663638524E-004	2.000000000000000E+000
7.248663816883345E+002	-7.8618163E-001	4.176954908586998E-006	2.000000000000000E+000
7.255329816714948E+002	-7.8288585E-001	5.094545386036362E-005	2.000000000000000E+000
7.261996816546525E+002	-7.7954507E-001	1.022346333719669E-004	2.000000000000000E+000
7.268662816378128E+002	-7.7617157E-001	-2.019608615019228E-005	2.000000000000000E+000
7.275329816209705E+002	-7.7282155E-001	1.453393735280119E-004	2.000000000000000E+000
7.282661816024483E+002	-7.6920801E-001	7.167595308550207E-005	2.000000000000000E+000
7.289995815839211E+002	-7.6549578E-001	2.131557910745475E-004	2.000000000000000E+000
7.297327815653989E+002	-7.6184368E-001	1.056937201336702E-004	2.000000000000000E+000
7.304660815468742E+002	-7.5819182E-001	2.735680200473206E-004	2.000000000000000E+000
7.311327815300319E+002	-7.5488234E-001	2.914173497595642E-004	2.000000000000000E+000
7.317993815131922E+002	-7.5157553E-001	3.043310804931101E-004	2.000000000000000E+000
7.324659814963525E+002	-7.4821568E-001	3.198519193184897E-004	2.000000000000000E+000
7.331325814795127E+002	-7.4488181E-001	3.351801446910129E-004	2.000000000000000E+000
7.337991814626730E+002	-7.4155533E-001	3.458992575797724E-004	2.000000000000000E+000
7.344657814458333E+002	-7.3818785E-001	3.680356209875323E-004	2.000000000000000E+000
7.351324814289910E+002	-7.3485333E-001	3.721703497319606E-004	2.000000000000000E+000
7.357990814121513E+002	-7.3153675E-001	3.773076556108108E-004	2.000000000000000E+000
7.364657813953090E+002	-7.2820318E-001	3.886127864467263E-004	2.000000000000000E+000
7.371323813784693E+002	-7.2481185E-001	4.234593603209529E-004	2.000000000000000E+000
7.377989813616296E+002	-7.2157347E-001	4.644674947868934E-004	2.000000000000000E+000
7.384655813447898E+002	-7.1819729E-001	4.218891302264442E-004	2.000000000000000E+000
